"id","block","trial","start_hand","switch_hands","targ_x","targ_y","pt_x","pt_y","ang_err","dist_err","move_time","vsp_setsize","vsp1_color","vsp1_x","vsp1_y","vsp2_color","vsp2_x","vsp2_y","vsp3_color","vsp3_x","vsp3_y","recall_vsp","recall_vsp_color","recall_vsp_x","recall_vsp_y","pt_vsp_x","pt_vsp_y","vsp_ang_err","vsp_move_time"
1,1,1,0,1,4.8809,-10.9622425135506,5.77031136631421,-8.65570345856259,9.68849390677425,2.4720791,1372,1,255255248,-11.9342627444193,1.25434155921184,50090244,11.9342627444193,-1.25434155921184,50090244,11.9342627444193,-1.25434155921184,1,255255248,-11.9342627444193,1.25434155921184,-11.7872898515965,-2.24939946529047,16.8040037753877,2241
1,1,2,0,0,8.632,-8.33560759996898,8.62352101996343,-7.82803710429438,1.76752432343595,0.50764131,1354,3,255255248,2.90314671930306,11.643255869773,237069072,-11.5351403512598,-3.30764826980399,80235176,11.5351403512598,3.30764826980399,1,255255248,2.90314671930306,11.643255869773,5.76291760607251,10.5256249536842,-14.7005553632679,2496
1,1,3,1,0,-11.5351,3.30764826980399,-11.2576520767684,5.82338050415334,-11.3516576828029,2.5309852,1469,3,238158256,2.90314671930306,-11.643255869773,50090244,-2.90314671930306,11.643255869773,237069072,11.5351403512598,-3.30764826980399,1,238158256,2.90314671930306,-11.643255869773,-1.48412280204722,11.907870485878,173.103627550757,6471
1,1,4,0,0,-9.456,7.38765524008272,-10.7511627222709,7.39144629850037,3.49071421579558,1.2951683,2673,3,255255248,-1.67019133431401,-11.8829343610737,245220064,9.45601492048744,-7.38765524008272,50090244,1.67019133431401,11.8829343610737,3,50090244,1.67019133431401,11.8829343610737,2.48360467719279,11.7401749479054,-3.94394564612522,3439
1,1,5,0,0,-11.9836,0.628031474915326,-18.4819099127429,2.34663612789152,-4.23610031233621,6.7217285,1704,1,50090244,5.44790194086919,-10.6917740607196,50090244,11.9835544170549,-0.628031474915326,50090244,11.9835544170549,-0.628031474915326,1,50090244,5.44790194086919,-10.6917740607196,3.29888582118244,-11.5376493419934,-11.044246214735,1745
1,1,6,0,0,-9.5835,7.22149984873738,-10.0029808328825,6.27395021198943,4.90302478009622,1.0362502,1287,3,255255248,-1.46255115594702,-11.9102733906087,245220064,-11.0460582414293,-4.68877354187129,238158256,1.46255115594702,11.9102733906087,3,238158256,1.46255115594702,11.9102733906087,-1.11588569889223,-11.9480039800382,-178.334943157997,2202
1,1,7,1,0,-8.9176,-8.02927753974517,-8.12625216386526,-7.53417008814609,0.835406131144703,0.93346815,1178,3,50090244,-11.4126781955418,3.70820393249937,238158256,-2.49503443092854,11.7374814722445,80235176,11.4126781955418,-3.70820393249937,3,80235176,11.4126781955418,-3.70820393249937,11.305328190142,-4.02362454923184,-1.5909062329787,1931
1,1,8,0,0,-8.3358,8.63178200633414,-5.43648029208822,5.32896338426407,1.57157136613139,4.3948453,1980,1,237069072,3.30772197059557,11.5348447535302,50090244,11.643548715312,2.90306274719601,50090244,11.643548715312,2.90306274719601,1,237069072,3.30772197059557,11.5348447535302,4.07862663360161,11.2856016580276,-3.86917417675819,1207
1,1,9,1,0,7.3879,9.4558273610358,7.04662237003478,9.64860453483928,1.85913467866899,0.39196104,1220,3,255255248,4.49532151966545,-11.1259045725566,237069072,-4.49532151966545,11.1259045725566,80235176,-7.38789530523339,-9.4558273610358,2,237069072,-4.49532151966545,11.1259045725566,-5.27952445162998,10.7762062695849,4.10062536985122,4481
1,1,10,1,0,9.9483,-6.71004102669509,16.0400724940641,-4.7166633051785,17.613082992365,6.4096214,1589,1,255255248,-10.78552855559,-5.26045376146893,50090244,10.78552855559,5.26045376146893,50090244,10.78552855559,5.26045376146893,1,255255248,-10.78552855559,-5.26045376146893,-10.3601432187337,-6.05536394342455,4.30570974181061,1691
1,1,11,0,1,4.3005,-11.2026642216281,3.84336476144401,-10.1687641982912,-0.29641048567758,1.1304521,1258,3,237069072,-7.55179703529991,-9.32545064114535,255255248,7.55179703529991,9.32545064114535,80235176,11.8522600871417,-1.87721358048277,2,255255248,7.55179703529991,9.32545064114535,8.1923861136401,8.76839835802622,-4.05417451381884,2900
1,1,12,1,0,-10.5954,-5.63365875343069,-11.1277271235419,-6.36471145004661,1.76826931371708,0.9043286,1660,1,50090244,10.1764341307509,-6.35876218341987,50090244,10.5953711143071,5.63365875343069,50090244,10.5953711143071,5.63365875343069,1,50090244,10.1764341307509,-6.35876218341987,11.1291267978027,-4.48804375184,10.0365272330456,1754
1,1,13,0,0,2.495,-11.7374814722445,0.376234577230134,-13.784466803557,-10.4371180863379,2.9460679,1270,1,80235176,8.9176437646133,8.02927753974517,50090244,11.4126781955418,-3.70820393249937,50090244,11.4126781955418,-3.70820393249937,1,80235176,8.9176437646133,8.02927753974517,11.7949758708325,2.20874267547853,-31.3928292522571,3851
1,1,14,1,1,10.6921,5.44788599687456,13.3640235214707,4.17988353772803,-9.63176594191009,2.9575337,1428,3,237069072,10.0639085084791,-6.53539697767209,238158256,-10.6920782902604,-5.44788599687456,50090244,0.628169781781349,11.9832829745466,1,237069072,10.0639085084791,-6.53539697767209,10.3891931063033,-6.0053864654942,2.96957110597486,1778
1,1,15,0,0,1.6702,-11.8829343610737,0.273811559553555,-11.2940629987388,-6.61197009861965,1.5154769,1249,1,237069072,9.45601492048744,7.38765524008272,50090244,11.1262062548014,-4.49527912099094,50090244,11.1262062548014,-4.49527912099094,1,237069072,9.45601492048744,7.38765524008272,10.6591322789679,5.51206849190623,-10.6548074461128,1970
1,1,17,0,0,10.3923,6,12.6062643036132,5.32891702772007,-7.08527044398831,2.3134369,1435,3,255255248,-10.3921525218888,5.99973616791637,238158256,-0.00015232352450311,-11.9997361679164,80235176,0.00015232352450311,11.9997361679164,1,255255248,-10.3921525218888,5.99973616791637,-11.9412999715753,1.18547669266679,24.3297909984358,2099
1,1,18,0,0,4.8809,10.9622425135506,5.56304225801437,9.3575188963676,-6.73061963713509,1.7436903,1172,1,237069072,-7.05339118322181,9.70790095433877,50090244,11.9342627444193,1.25434155921184,50090244,11.9342627444193,1.25434155921184,1,237069072,-7.05339118322181,9.70790095433877,-9.03270463602266,7.90001563026142,12.8262866959777,1542
1,1,19,1,1,1.046,11.9540602731081,1.41783874048011,9.8040255187007,-3.22821236986293,2.1819518,2211,3,255255248,-9.82969578206161,6.88264113221974,238158256,9.82969578206161,-6.88264113221974,237069072,10.8756934444398,5.07141914088839,1,255255248,-9.82969578206161,6.88264113221974,-9.81324112321068,6.90654028133673,-0.138536766945398,1204
1,1,20,0,0,-3.7083,11.4123802057618,-7.42733060697747,10.0826740365271,18.3760791932238,3.9495958,1309,3,255255248,-8.02950393662324,-8.91743991594868,80235176,11.7377712088057,-2.49494028981311,237069072,3.70826727218243,-11.4123802057618,1,255255248,-8.02950393662324,-8.91743991594868,-8.07837687902549,-8.8735464725456,-0.31364878386404,1171
1,1,21,1,1,11.4757,3.50846045667284,10.8242543168389,1.16909049770063,-10.8355159763747,2.4283808,1189,1,80235176,-11.4756570715564,-3.50846045667284,50090244,11.4756570715564,3.50846045667284,50090244,11.4756570715564,3.50846045667284,1,80235176,-11.4756570715564,-3.50846045667284,-11.6034251925218,-3.05949731190454,-2.22889705329653,1738
1,1,22,1,0,11.9836,-0.628031474915326,15.3551465104976,-1.074321951917,-1.00218550817856,3.4009559,1474,3,50090244,-6.5356524761857,-10.0637425858043,245220064,-5.44790194086919,10.6917740607196,238158256,5.44790194086919,-10.6917740607196,2,245220064,-5.44790194086919,10.6917740607196,-7.34990247767861,9.4857226171027,10.7691732235064,1890
1,1,23,0,0,-10.3923,6,-11.8123573628978,7.53523330785515,-2.53424181776325,2.0912925,1323,3,255255248,10.3921525218888,5.99973616791637,245220064,-0.00015232352450311,11.9997361679164,237069072,-10.3921525218888,-5.99973616791637,2,245220064,-0.00015232352450311,11.9997361679164,-2.37906663844209,11.7618043653961,11.4342397325989,1845
1,1,24,1,1,-8.7762,8.18368898532813,-10.0632856352093,9.33264281464012,0.15643394447913,1.725307,1174,3,80235176,8.77615534925299,-8.18368898532813,238158256,-2.69950172230344,-11.692149442001,50090244,2.69950172230344,11.692149442001,1,80235176,8.77615534925299,-8.18368898532813,7.87226399430732,-9.05690121420856,-6.00353843734182,2099
1,1,25,1,1,-8.3358,-8.63178200633414,-7.46822106580074,-8.81571753920132,3.73108543860158,0.88686272,1658,1,238158256,-11.643548715312,2.90306274719601,50090244,11.643548715312,-2.90306274719601,50090244,11.643548715312,-2.90306274719601,1,238158256,-11.643548715312,2.90306274719601,-11.8371919503008,1.96999663241663,4.55118842808125,1200
1,1,26,1,1,-2.9031,-11.643255869773,-5.25537030510916,-12.2390442404342,-9.23787706495565,2.4265489,1483,1,255255248,11.5351403512598,3.30764826980399,50090244,11.5351403512598,3.30764826980399,50090244,11.5351403512598,3.30764826980399,1,255255248,11.5351403512598,3.30764826980399,11.7441393551952,2.46479021536429,-4.14713207121066,2299
1,1,27,0,1,3.1059,-11.5908156490163,2.30272803654313,-10.6573950812993,-2.80830683889323,1.2314054,1593,1,80235176,8.48520252578025,8.48498710778603,50090244,11.5911099154688,-3.10582854123025,50090244,11.5911099154688,-3.10582854123025,1,80235176,8.48520252578025,8.48498710778603,10.3724773230728,6.03421197691461,-14.8104722424137,2565
1,1,28,1,0,11.5351,3.30764826980399,13.3390227690527,3.30600983181206,-2.08007883285355,1.8039235,1343,3,245220064,-8.63199363195677,8.33560759996898,255255248,-11.5351403512598,-3.30764826980399,50090244,2.90314671930306,11.643255869773,3,50090244,2.90314671930306,11.643255869773,-0.473801533475585,11.990642689484,16.2635511859006,1484
1,1,29,0,1,10.3922,5.99973616791637,12.847200939635,4.87890708532716,-9.20417449024156,2.6987566,1350,1,237069072,10.3923048454133,-6,50090244,10.3923048454133,-6,50090244,10.3923048454133,-6,1,237069072,10.3923048454133,-6,10.7213654170028,-5.39002074162029,3.30965844464063,2184
1,1,30,1,0,-7.0534,-9.70790095433877,-7.03532059430823,-10.7523046655277,2.80371053706024,1.0445602,2109,1,238158256,-4.88087156119747,10.9622425135506,50090244,11.9342627444193,-1.25434155921184,50090244,11.9342627444193,-1.25434155921184,1,238158256,-4.88087156119747,10.9622425135506,-6.29719570824336,10.2149560063703,7.65178531735602,1542
1,1,32,1,0,7.0534,9.70790095433877,6.11928968304358,7.43193658926344,-3.46651309019192,2.4601983,1220,1,80235176,-7.05339118322181,-9.70790095433877,50090244,11.9342627444193,-1.25434155921184,50090244,11.9342627444193,-1.25434155921184,1,80235176,-7.05339118322181,-9.70790095433877,-6.92601934554247,-9.7995028458168,0.749107377922168,1799
1,1,33,1,0,11.7378,2.49494028981311,15.0163870804256,2.22048574329883,-3.58855048192811,3.2900545,1372,1,50090244,-3.70826727218243,-11.4123802057618,50090244,11.7377712088057,2.49494028981311,50090244,11.7377712088057,2.49494028981311,1,50090244,-3.70826727218243,-11.4123802057618,-4.52514851109475,-11.1140915486844,-4.15317251691372,1936
1,1,34,1,0,-11.4757,3.50846045667284,-10.4985426406527,1.96573219868935,6.39475514081782,1.8261563,1358,3,80235176,8.77615534925299,8.18368898532813,245220064,-2.69950172230344,11.692149442001,238158256,11.4756570715564,-3.50846045667284,1,80235176,8.77615534925299,8.18368898532813,8.12112864551671,8.83443657077054,4.4096973452129,1855
1,1,35,0,1,-1.4626,-11.9102733906087,-6.55799005678245,-12.7077070843998,-20.2956707371382,5.1574122,1359,1,50090244,11.0460582414293,4.68877354187129,50090244,11.0460582414293,4.68877354187129,50090244,11.0460582414293,4.68877354187129,1,50090244,11.0460582414293,4.68877354187129,10.5436707660512,5.72983479492362,5.52135222379377,1330
1,1,36,1,1,-9.7081,-7.05314471858187,-11.3893987095709,-8.03340241292038,-0.80235604078189,1.9461938,1709,1,80235176,9.70808002138133,7.05314471858187,50090244,10.9625454917112,-4.8808397169096,50090244,10.9625454917112,-4.8808397169096,1,80235176,9.70808002138133,7.05314471858187,11.1881535364737,4.33880403386594,-14.802810435256,1801
1,1,37,0,1,-11.8177,-2.08377813200316,-13.3152382117865,-5.55886324594928,12.6596307282276,3.7840239,1608,1,50090244,11.8176930361465,2.08377813200316,50090244,11.8176930361465,2.08377813200316,50090244,11.8176930361465,2.08377813200316,1,50090244,11.8176930361465,2.08377813200316,11.9642375757873,0.925753331141416,-5.57545722029074,1371
1,1,38,0,1,7.8727,9.0562159128486,9.25529305159955,10.1094008666282,-1.47361695455034,1.738034,1681,3,238158256,3.90687598288325,-11.3459238573671,245220064,-11.779526201372,2.28970794451854,50090244,-7.87265021848872,-9.0562159128486,3,50090244,-7.87265021848872,-9.0562159128486,-9.12825008985264,-7.78941912449865,-8.52411726412372,1905
1,1,39,1,1,11.9106,1.46243212086177,12.9141167586397,-0.405765954668183,-8.79963399408789,2.1206626,1625,3,80235176,4.68881066900712,11.0457558651732,245220064,-7.22174315068875,9.58332374431141,50090244,-11.9105538196959,-1.46243212086177,3,50090244,-11.9105538196959,-1.46243212086177,-11.947058803268,-1.12596001316928,-1.61601698914019,1772
1,1,40,1,1,11.203,-4.3004153945436,14.2993675327377,2.25331738553168,29.9550617461188,7.2483726,2245,3,80235176,-9.32564236174536,-7.55156028007611,245220064,1.87732275622106,-11.8519756746197,50090244,-11.2029651179664,4.3004153945436,3,50090244,-11.2029651179664,4.3004153945436,-11.9259186128745,1.33133964077272,14.6302081929806,1633
1,1,41,0,1,-9.7081,7.05314471858187,-9.94118651229766,4.20804686148761,13.0565566464468,2.8546298,1548,1,245220064,-1.25446547032988,-11.9339844354915,50090244,10.9625454917112,4.8808397169096,50090244,10.9625454917112,4.8808397169096,1,245220064,-1.25446547032988,-11.9339844354915,1.01644773305942,-11.9568739228094,10.8597299620322,1862
1,1,42,1,0,-11.8523,1.87721358048277,-11.4781095477689,0.59196968870339,6.04762505283624,1.3386076,1442,1,245220064,-7.55179703529991,-9.32545064114535,50090244,11.8522600871417,-1.87721358048277,50090244,11.8522600871417,-1.87721358048277,1,245220064,-7.55179703529991,-9.32545064114535,-5.83392835879297,-10.4864331354599,9.91218119739598,1695
1,1,43,0,0,-4.1043,-11.2760114306551,-6.3471375548956,-11.2692431397906,-9.38861732454508,2.2428478,1732,1,245220064,-7.71339841483358,9.19223329865194,50090244,11.8176930361465,2.08377813200316,50090244,11.8176930361465,2.08377813200316,1,245220064,-7.71339841483358,9.19223329865194,-9.67521103046911,7.09861194290045,13.7321237464052,1827
1,1,44,0,1,4.3005,-11.2026642216281,6.62240043242189,-9.11864321756395,14.9880780668383,3.1199944,1493,3,237069072,-11.8522600871417,1.87721358048277,238158256,11.8522600871417,-1.87721358048277,50090244,-4.30046305184174,11.2026642216281,2,238158256,11.8522600871417,-1.87721358048277,11.8494910583932,-1.89461385434072,-0.0841256048302686,4617
1,1,45,1,1,-9.1924,7.71316504165458,-10.4455891207529,6.69742164626749,7.33249700991537,1.6131391,1278,3,245220064,11.2763114494309,4.10424171990802,237069072,-11.2763114494309,-4.10424171990802,255255248,9.19242912200037,-7.71316504165458,2,237069072,-11.2763114494309,-4.10424171990802,-11.638704618372,-2.92242276310005,-5.90471309361278,2028
1,1,48,0,1,9.456,7.38765524008272,8.76189844314448,8.22939025698648,5.2056172273444,1.0910063,1309,3,245220064,11.1262062548014,-4.49527912099094,255255248,-1.67019133431401,11.8829343610737,238158256,-11.1262062548014,4.49527912099094,2,255255248,-1.67019133431401,11.8829343610737,-6.55854203317745,10.04915550676,25.1295911672527,1455
1,2,1,0,0,2.495,11.7374814722445,1.73021119559714,15.5874814888834,5.66666066836858,3.9252264,1891,3,50090244,-8.9176437646133,8.02927753974517,237069072,11.4126781955418,3.70820393249937,80235176,-2.49503443092854,-11.7374814722445,1,50090244,-8.9176437646133,8.02927753974517,-1.99449641253551,-11.8330885258407,122.431853865636,1305
1,2,2,1,1,-6.359,10.1762726924109,-13.6195318758557,6.75437244974664,31.6210349562968,8.0265014,1357,1,245220064,-11.9926899242291,-0.418793960430012,50090244,11.9926899242291,0.418793960430012,50090244,11.9926899242291,0.418793960430012,1,245220064,-11.9926899242291,-0.418793960430012,-11.9219667919463,-1.3662751595966,4.53766047276173,771
1,2,3,1,1,-10.9625,4.8808397169096,-15.9429972525017,5.5935865428532,4.66671200891432,5.0312385,1342,1,255255248,10.9625454917112,-4.8808397169096,50090244,10.9625454917112,-4.8808397169096,50090244,10.9625454917112,-4.8808397169096,1,255255248,10.9625454917112,-4.8808397169096,11.5533576892093,-3.24344355665209,8.31865646693971,1626
1,2,5,1,1,-2.495,-11.7374814722445,-1.62937118732395,-13.9505687276274,5.33882853904797,2.3763561,1199,3,238158256,-11.4126781955418,-3.70820393249937,237069072,8.9176437646133,-8.02927753974517,80235176,11.4126781955418,3.70820393249937,1,238158256,-11.4126781955418,-3.70820393249937,-11.7817729089873,-2.27811920694524,-7.05636240142626,3355
1,2,6,0,1,3.9069,-11.3459238573671,1.75514027956041,-9.83874748202323,-8.88620373496842,2.6270993,1275,3,238158256,-11.779526201372,2.28970794451854,80235176,-7.87265021848872,-9.0562159128486,255255248,-3.90687598288325,11.3459238573671,1,238158256,-11.779526201372,2.28970794451854,-11.4758741996694,-3.50775018400143,27.9964537767976,2012
1,2,7,0,1,11.7795,2.28970794451854,15.0040462834617,6.19609490534117,11.4387216335166,5.065329,1296,3,238158256,-3.90687598288325,-11.3459238573671,245220064,-7.87265021848872,9.0562159128486,80235176,-11.779526201372,-2.28970794451854,2,245220064,-7.87265021848872,9.0562159128486,-8.31460190270609,8.65259470907521,2.85807059501156,1926
1,2,8,1,0,1.8773,-11.8519756746197,4.47434208245517,-10.2538367145252,14.5738074238315,3.049373,1298,1,50090244,-9.32564236174536,-7.55156028007611,50090244,11.2029651179664,-4.3004153945436,50090244,11.2029651179664,-4.3004153945436,1,50090244,-9.32564236174536,-7.55156028007611,-10.5192891618161,-5.77447448085956,-10.2350617461276,1349
1,2,9,1,1,2e-04,11.9997361679164,4.5560413505691,12.0877135021956,-20.6512271599955,4.5566907,1246,1,245220064,10.3923048454133,6,50090244,10.3923048454133,6,50090244,10.3923048454133,6,1,245220064,10.3923048454133,6,10.9034574202053,5.01144852171212,-5.31553614837192,1133
1,2,11,0,0,11.9836,0.628031474915326,14.7785442224802,-0.560544412049598,-5.17215388884681,3.037174,1302,3,50090244,5.44790194086919,10.6917740607196,80235176,-11.9835544170549,-0.628031474915326,237069072,-5.44790194086919,-10.6917740607196,3,237069072,-5.44790194086919,-10.6917740607196,-6.77166101570115,-9.90679600518923,-7.35332174589196,1446
1,2,12,0,0,-11.1262,4.49527912099094,-17.5232267105721,1.67739317134576,16.5320909721616,6.9901668,1600,3,255255248,1.67019133431401,-11.8829343610737,237069072,-1.67019133431401,11.8829343610737,238158256,9.45601492048744,7.38765524008272,1,255255248,1.67019133431401,-11.8829343610737,3.28496302966318,-11.5416211120339,7.88662533530688,1422
1,2,13,1,1,4.4953,11.1259045725566,8.21999134634195,8.18810675283948,-23.1107062975093,4.7438362,1304,1,238158256,7.38789530523339,-9.4558273610358,50090244,11.8832168248988,1.67007721152079,50090244,11.8832168248988,1.67007721152079,1,238158256,7.38789530523339,-9.4558273610358,5.39569490144726,-10.7185109287856,-11.2800585804491,1294
1,2,14,1,1,-10.3922,5.99973616791637,-14.7654435694027,6.73332057605163,5.48527950393894,4.4343439,1996,3,255255248,-10.3923048454133,-6,238158256,-0.00015232352450311,-11.9997361679164,245220064,10.3921525218888,-5.99973616791637,3,245220064,10.3921525218888,-5.99973616791637,10.8132959114047,-5.20313670129836,4.30336497685067,1157
1,2,16,0,1,4.1043,11.2760114306551,5.41867685537267,12.3288628082254,-3.72528910179221,1.6840673,1704,1,255255248,11.8176930361465,2.08377813200316,50090244,11.8176930361465,2.08377813200316,50090244,11.8176930361465,2.08377813200316,1,255255248,11.8176930361465,2.08377813200316,11.9823284100113,0.65100374394886,-6.89015938466809,1871
1,2,17,0,1,-0.4189,11.9924209368506,-4.68094697379513,11.4928069766701,20.160203379217,4.2912304,1799,3,50090244,-10.1764341307509,-6.35876218341987,80235176,0.418936983556207,-11.9924209368506,238158256,10.1764341307509,6.35876218341987,2,80235176,0.418936983556207,-11.9924209368506,11.997894750089,0.224770028665059,89.0725332904986,3545
1,2,18,1,0,-8.632,8.33560759996898,-9.51209616240246,7.27955384930184,6.57262406982619,1.3747068,1461,1,255255248,8.63199363195677,-8.33560759996898,50090244,11.5351403512598,3.30764826980399,50090244,11.5351403512598,3.30764826980399,1,255255248,8.63199363195677,-8.33560759996898,10.9743663254754,-4.85420268986288,20.1384161137774,1598
1,2,19,1,0,-11.9708,0.837077684929504,-11.2471846668983,1.89952818921134,-5.58618877836061,1.285465,1376,1,237069072,11.9707686031179,-0.837077684929504,50090244,11.9707686031179,-0.837077684929504,50090244,11.9707686031179,-0.837077684929504,1,237069072,11.9707686031179,-0.837077684929504,11.9666183741812,0.894452171280362,8.27465902002168,1217
1,2,20,0,1,-3.3077,-11.5348447535302,-6.38383385989241,-9.7148487855718,-17.3091408894546,3.5742111,1292,1,255255248,3.30772197059557,11.5348447535302,50090244,11.643548715312,2.90306274719601,50090244,11.643548715312,2.90306274719601,1,255255248,3.30772197059557,11.5348447535302,7.07662821134541,9.69130193309394,-20.1363440668079,1351
1,2,21,0,1,-10.3922,5.99973616791637,-10.3586084311968,3.1514871643232,13.0773810114742,2.8484471,1305,1,238158256,10.3921525218888,-5.99973616791637,50090244,10.3923048454133,6,50090244,10.3923048454133,6,1,238158256,10.3921525218888,-5.99973616791637,11.3951652766554,-3.76167626434112,11.7306165766515,1778
