"id","block","trial","type","size","start_hand","switch_hands","targ","targ_x","targ_y","xtra_targ1","xtra_targ1_x","xtra_targ1_y","xtra_targ2","xtra_targ2_x","xtra_targ2_y","xtra_targ3","xtra_targ3_x","xtra_targ3_y","pt_x","pt_y","dist_err","move_time"
647,3,8,1,0,0,0,16,-9.60738277435303,10.1832313537598,18,16.4207382202148,4.39992380142212,42,0,0,42,0,0,-12.7289132423772,10.3255308223732,3.1247722,2426
647,3,9,0,1,1,1,18,16.4207382202148,4.39992380142212,42,0,0,42,0,0,42,0,0,9.66964769676267,5.89167833133502,6.9139392,2965
647,3,11,1,1,0,1,24,-13.6781616210938,10.0949430465698,16,-9.60738277435303,10.1832313537598,8,0,11,12,9.60738277435303,10.1832313537598,-8.28605491617496,9.81841267294767,5.3991929,2262
647,3,12,1,1,0,0,13,5.16888618469238,13.0108652114868,19,13.6781616210938,10.0949430465698,2,7.72740697860718,2.070552110672,16,-9.60738277435303,10.1832313537598,1.54435132590816,12.5866598777686,3.6492743,2549
647,3,13,1,1,1,1,21,3.16049695014954,16.7036304473877,2,7.72740697860718,2.070552110672,11,12.6883087158203,5.91665601730347,7,5.91029596328735,9.27730560302734,-1.3555201354077,14.8367297891553,4.8866889,2937
647,3,14,1,1,1,1,15,-5.16888618469238,13.0108652114868,22,-3.16049695014954,16.7036304473877,25,-16.4207382202148,4.39992380142212,13,5.16888618469238,13.0108652114868,-9.83803412187845,13.2986259070644,4.6780069,2607
647,3,15,0,1,1,0,24,-13.6781616210938,10.0949430465698,42,0,0,42,0,0,42,0,0,-9.58084126807583,13.1968110204115,5.139029,2284
647,3,16,0,0,0,0,9,-5.91029596328735,9.27730560302734,42,0,0,42,0,0,42,0,0,-7.13979414536408,8.84822459120072,1.3022198,2724
647,3,17,1,1,0,1,7,5.91029596328735,9.27730560302734,15,-5.16888618469238,13.0108652114868,19,13.6781616210938,10.0949430465698,17,-12.6883087158203,5.91665601730347,7.72624506470771,6.80412616968879,3.0682711,2969
647,3,18,0,1,1,1,10,-9.96938610076904,4.64880084991455,42,0,0,42,0,0,42,0,0,-13.3868699522073,9.47258540610017,5.9116912,2397
647,3,19,0,1,0,1,7,5.91029596328735,9.27730560302734,42,0,0,42,0,0,42,0,0,10.7963170783294,9.54147292748654,4.8931571,2404
647,3,20,1,1,1,0,22,-3.16049695014954,16.7036304473877,9,-5.91029596328735,9.27730560302734,19,13.6781616210938,10.0949430465698,25,-16.4207382202148,4.39992380142212,0.520385185698707,11.1396551287446,6.6713353,3341
647,3,21,1,1,1,0,14,0,14,16,-9.60738277435303,10.1832313537598,23,-9.04454517364502,14.3943109512329,18,16.4207382202148,4.39992380142212,6.98093291674898,16.2473998448116,7.3337733,4985
647,3,22,1,0,0,1,22,-3.16049695014954,16.7036304473877,12,9.60738277435303,10.1832313537598,42,0,0,42,0,0,-2.31477465874881,15.9128509177054,1.1578335,3849
