"id","block","trial","setsize","start_hand","switch_hands","recall_move","targ1","targ2","targ3","targ4","recall_targ","targ_x","targ_y","pt_x","pt_y","dist_err","move_time"
11,1,19,4,0,1,1,25,21,8,20,25,-13.856406211853,8,-12.5657055466053,9.75670093207066,2.1798868,2274
11,1,20,4,1,1,4,12,23,10,7,7,-6.12835597991943,5.14230108261108,-13.5162037228467,3.13754459350502,7.6550208,2835
11,1,21,4,0,0,2,15,22,19,14,22,-3.12144494056702,15.6925640106201,-10.1331213245572,10.9906620777173,8.4422442,2685
11,1,22,4,1,1,1,17,8,13,11,17,15.0350818634033,5.4723219871521,10.9221065944141,5.94824889120532,4.1404193,2404
11,1,23,1,0,0,1,19,19,19,19,19,9.74018287658691,12.6936531066895,9.78027168754233,12.8729126318206,0.18368748,2175
11,1,24,1,0,1,1,4,4,4,4,4,3.38094592094421,7.2504620552063,6.26439867779631,12.912477194288,6.3539527,2238
11,2,1,4,1,0,4,8,5,24,2,2,7.72740697860718,2.070552110672,14.6650182840733,7.50551857904467,8.8130194,2507
11,2,2,1,0,0,1,7,7,7,7,7,-6.12835597991943,5.14230108261108,-8.52733886870885,7.99537640324237,3.7276209,2471
11,2,3,1,1,1,1,10,10,10,10,10,7.5982551574707,9.28797721862793,5.87062578312161,9.8302760025656,1.8107433,1909
11,2,4,4,1,0,1,8,17,21,15,8,-7.72740697860718,2.070552110672,-16.7575379244251,1.97629966870036,9.0306228,2378
11,2,5,4,1,1,1,23,20,18,7,23,-7.38797807693481,14.1921730041504,-18.6789726916969,16.4900932544896,11.522456,3282
11,2,6,4,0,0,1,16,25,11,21,16,-9.82982540130615,6.88291692733765,-18.3520599305637,8.94822033946239,8.7689201,3361
11,2,7,1,1,0,1,19,19,19,19,19,9.74018287658691,12.6936531066895,9.04334660761546,14.3426732527032,1.790209,2430
11,2,8,4,0,0,3,23,7,12,20,12,1.64044296741486,11.8873443603516,4.00148707989691,16.1942229099392,4.9115916,2713
11,2,9,1,1,0,1,15,15,15,15,15,-7.5982551574707,9.28797721862793,-9.69299489358994,10.6315150424969,2.4885796,2095
11,2,10,1,1,1,1,24,24,24,24,24,-11.064208984375,11.5578231811523,-11.238759827911,15.4530020701558,3.8990879,2614
11,2,11,1,1,0,1,13,13,13,13,13,-1.64044296741486,11.8873443603516,-3.40101806332821,13.9585647091919,2.7183779,2129
11,2,12,4,1,0,4,25,21,6,14,14,-4.79870414733887,10.9987468719482,-8.60727726115748,12.2358968630852,4.0044687,3221
11,2,13,1,0,0,1,5,5,5,5,5,0,8,1.7991560670622,10.2913118508539,2.9132581,2223
11,2,14,4,1,1,2,6,21,10,25,21,1.39449203014374,15.9391145706177,10.0582952168948,7.3191171548126,12.221532,2371
11,2,15,4,0,1,3,11,22,3,14,3,6.12835597991943,5.14230108261108,15.968830100752,4.40914170892789,9.8677482,2225
11,2,16,1,0,1,1,20,20,20,20,20,5.79900884628296,14.9121255874634,9.41942833427264,17.6910654154717,4.5639833,2291
11,2,17,4,0,0,2,13,4,10,12,4,3.38094592094421,7.2504620552063,13.0047111802955,12.7435310975009,11.081095,2870
11,2,18,1,1,1,1,22,22,22,22,22,-3.12144494056702,15.6925640106201,-3.51288885289164,18.9264488222012,3.2574897,1872
11,2,19,1,0,1,1,6,6,6,6,6,-3.38094592094421,7.2504620552063,-4.8931300023531,9.05228656662369,2.3522909,1995
11,2,20,4,1,1,2,17,25,4,13,25,-13.856406211853,8,-23.4592581090485,12.524264459878,10.615259,3654
11,2,21,1,0,1,1,18,18,18,18,18,12.9031143188477,9.46095371246338,15.6688862355003,10.3327471207702,2.8999169,2480
11,2,22,1,0,0,1,11,11,11,11,11,4.79870414733887,10.9987468719482,5.94113854511853,11.7788757297194,1.3833862,3284
11,2,23,4,0,1,3,4,24,17,6,17,15.0350818634033,5.4723219871521,22.6746407618914,5.26840213525656,7.64228,2721
11,2,24,4,0,1,4,16,22,13,9,9,9.82982540130615,6.88291692733765,2.95677579029627,11.3315624442105,8.1871398,2954
11,3,1,1,0,0,1,15,15,15,15,15,-7.5982551574707,9.28797721862793,-6.14022368245332,12.5211840855215,3.5467566,2051
11,3,2,1,0,0,1,23,23,23,23,23,-7.38797807693481,14.1921730041504,-9.46181605856303,14.695753651919,2.1341034,2687
11,3,3,1,1,1,1,4,4,4,4,4,3.38094592094421,7.2504620552063,2.07853157752632,11.6009862975991,4.5412932,2212
11,3,4,4,1,1,4,6,21,11,3,3,6.12835597991943,5.14230108261108,7.04837056140909,3.09030533176726,2.2488027,2175
11,3,5,4,1,0,4,19,25,15,10,10,7.5982551574707,9.28797721862793,10.3047097909176,6.88065119354619,3.62217,2669
11,3,6,4,0,0,3,4,6,20,9,20,5.79900884628296,14.9121255874634,6.63325123250498,13.8750618039037,1.3309627,4826
11,3,8,4,0,1,1,21,14,9,16,21,1.39449203014374,15.9391145706177,-1.70504059500759,15.0161997821073,3.2340183,2226
11,3,9,4,1,0,4,3,24,18,12,12,1.64044296741486,11.8873443603516,0.065253478737166,15.1930865977049,3.6618511,2822
11,3,10,4,0,1,3,9,15,19,10,19,9.74018287658691,12.6936531066895,11.0576907062787,12.4450391661729,1.3407594,2973
11,3,11,4,0,0,1,6,2,17,12,6,-3.38094592094421,7.2504620552063,-2.52734242431036,11.9905626765406,4.8163464,2426
11,3,12,1,1,0,1,11,11,11,11,11,4.79870414733887,10.9987468719482,3.14115274657425,13.2302407031757,2.7797556,2473
11,3,14,4,1,0,2,10,18,8,16,18,12.9031143188477,9.46095371246338,13.1835437844681,9.28956761281228,0.32865465,2385
11,3,15,1,0,1,1,14,14,14,14,14,-4.79870414733887,10.9987468719482,-7.70624169646679,10.9120986858086,2.9088284,2111
11,3,16,1,1,1,1,16,16,16,16,16,-9.82982540130615,6.88291692733765,-15.0543014843573,8.2850277032434,5.4093498,2272
11,3,18,1,0,1,1,22,22,22,22,22,-3.12144494056702,15.6925640106201,-1.11281832715603,14.963188661838,2.1369533,1912
11,3,19,1,1,0,1,17,17,17,17,17,15.0350818634033,5.4723219871521,15.2256234584813,9.45588595841055,3.9881184,2093
11,3,20,1,1,0,1,5,5,5,5,5,0,8,-0.80166458568034,9.92619623269358,2.08636,2263
11,3,21,4,1,1,2,7,9,24,17,9,9.82982540130615,6.88291692733765,6.54572141495602,10.9491113835001,5.2267845,2322
11,3,22,4,0,0,2,23,8,4,14,8,-7.72740697860718,2.070552110672,-10.206002026585,3.81226070991325,3.0293534,3029
11,3,23,1,0,0,1,25,25,25,25,25,-13.856406211853,8,-13.5402490283328,7.33000428028132,0.74084386,2930
11,3,24,1,0,1,1,24,24,24,24,24,-11.064208984375,11.5578231811523,-8.76159853948679,10.5714080080111,2.5050009,2049
11,4,1,4,1,1,2,5,11,18,3,11,4.79870414733887,10.9987468719482,2.57635851461372,11.9051611492688,2.4000848,2431
11,4,2,4,1,0,3,16,19,6,22,6,-3.38094592094421,7.2504620552063,-3.6434672162924,12.5522765558883,5.3083099,2935
11,4,3,1,0,1,1,10,10,10,10,10,7.5982551574707,9.28797721862793,10.4925549011619,12.8217867962638,4.5677983,2077
11,4,4,1,1,1,1,8,8,8,8,8,-7.72740697860718,2.070552110672,-17.4267129975402,1.6465504464978,9.7085691,2384
11,4,5,4,1,0,1,4,23,12,14,4,3.38094592094421,7.2504620552063,8.69610896086801,10.7732029613471,6.3765713,2273
11,4,6,1,0,1,1,2,2,2,2,2,7.72740697860718,2.070552110672,13.4243402234615,6.76457140318122,7.3816574,1887
11,4,7,1,0,0,1,9,9,9,9,9,9.82982540130615,6.88291692733765,7.62522168820281,12.4556288937437,5.9929455,2452
11,4,8,4,0,0,1,14,8,5,21,14,-4.79870414733887,10.9987468719482,-10.1701995976782,13.0759127293302,5.7591303,2355
11,4,9,1,1,0,1,25,25,25,25,25,-13.856406211853,8,-14.1810998732815,11.3574222928666,3.3730862,2764
11,4,10,4,0,1,2,17,15,13,7,15,-7.5982551574707,9.28797721862793,-10.228092738097,9.17356299047507,2.6323253,2061
11,4,11,1,1,1,1,20,20,20,20,20,5.79900884628296,14.9121255874634,5.16237952258822,13.2720016636498,1.7593474,2155
11,4,12,1,0,0,1,17,17,17,17,17,15.0350818634033,5.4723219871521,12.5925861949137,9.95197926112088,5.1022656,2358
11,4,13,4,1,1,3,4,15,19,3,19,9.74018287658691,12.6936531066895,8.988537859572,11.8575428444627,1.1243,3739
11,4,14,4,0,0,4,24,22,20,18,18,12.9031143188477,9.46095371246338,13.1982671453527,8.05478713401456,1.4368088,2504
11,4,15,1,1,0,1,7,7,7,7,7,-6.12835597991943,5.14230108261108,-9.61920466443566,8.65862932327535,4.9548551,2345
11,4,16,4,1,1,3,19,21,5,9,5,0,8,-1.41652735463188,17.5300332822853,9.6347332,2723
11,4,17,4,0,1,4,23,6,4,13,13,-1.64044296741486,11.8873443603516,-1.82668649925024,12.9431876824023,1.0721435,2148
11,4,18,1,1,0,1,21,21,21,21,21,1.39449203014374,15.9391145706177,-1.58022206489306,16.2185073538878,2.9878059,2097
11,4,19,4,0,0,4,9,19,3,24,24,-11.064208984375,11.5578231811523,-16.931671365636,13.2656807212446,6.1109649,2934
11,4,20,1,1,1,1,12,12,12,12,12,1.64044296741486,11.8873443603516,-1.18056060681801,15.9820619363938,4.9724011,2154
11,4,21,1,0,1,1,16,16,16,16,16,-9.82982540130615,6.88291692733765,-9.92181875023227,9.51509852036062,2.6337887,1867
11,4,22,4,0,1,1,23,12,5,17,23,-7.38797807693481,14.1921730041504,-11.9144232647753,7.48357819794821,8.0928333,2253
11,4,23,4,1,0,2,9,22,11,20,22,-3.12144494056702,15.6925640106201,-3.04628790370401,16.3967612490204,0.70819653,3159
11,4,24,1,0,0,1,3,3,3,3,3,6.12835597991943,5.14230108261108,7.99969017699342,10.8288045085744,5.9865026,2473
6,1,1,4,1,0,3,7,13,9,5,9,9.82982540130615,6.88291692733765,10.2177586146654,8.98859246987294,2.1411123,2583
6,1,2,4,0,1,1,22,4,12,24,22,-3.12144494056702,15.6925640106201,-7.06566325973732,14.6453107167058,4.080882,3037
6,1,3,1,1,0,1,9,9,9,9,9,9.82982540130615,6.88291692733765,11.1679626805271,9.65686257935148,3.0798354,2589
6,1,4,1,0,1,1,3,3,3,3,3,6.12835597991943,5.14230108261108,12.7025161037145,7.19517710975167,6.887226,2259
6,1,5,1,0,1,1,13,13,13,13,13,-1.64044296741486,11.8873443603516,-2.29048728112226,12.3591435158159,0.80321358,2055
6,1,6,1,0,0,1,24,24,24,24,24,-11.064208984375,11.5578231811523,-15.813724976649,11.5601822910051,4.7495166,3115
6,1,7,1,0,0,1,8,8,8,8,8,-7.72740697860718,2.070552110672,-11.7437967300363,1.29286105849084,4.0909889,2580
6,1,8,1,0,0,1,12,12,12,12,12,1.64044296741486,11.8873443603516,7.73719974641157,11.8883743469812,6.0967569,3234
6,1,9,4,0,1,4,22,20,16,18,18,12.9031143188477,9.46095371246338,20.965549024679,12.0750359786243,8.4756286,2821
6,1,10,4,0,0,4,3,14,6,7,7,-6.12835597991943,5.14230108261108,-6.67479812578126,1.89110677021041,3.2967959,2359
6,1,11,4,1,1,2,23,5,18,15,5,0,8,2.96275438340976,11.0529914733205,4.2542532,2820
6,1,12,1,1,0,1,25,25,25,25,25,-13.856406211853,8,-17.6725501862363,4.86123556711087,4.9411332,2825
6,1,13,1,1,1,1,10,10,10,10,10,7.5982551574707,9.28797721862793,12.2306123802277,9.53569851373329,4.6389761,2365
6,1,14,1,1,0,1,11,11,11,11,11,4.79870414733887,10.9987468719482,6.31308191528092,11.8324969343778,1.7287218,2429
6,1,15,4,0,0,4,22,12,4,8,8,-7.72740697860718,2.070552110672,-10.1884309941716,3.53632887052279,2.8644617,2360
6,1,16,1,1,1,1,16,16,16,16,16,-9.82982540130615,6.88291692733765,-17.5606989040839,7.26474865274883,7.7402972,2629
6,1,17,1,0,1,1,5,5,5,5,5,0,8,-1.61706420411045,10.6335231394999,3.0903626,2227
6,1,18,4,0,1,4,2,11,23,21,21,1.39449203014374,15.9391145706177,-3.47810824363488,16.1034838083444,4.8753718,2755
6,1,19,4,0,0,2,17,24,5,8,24,-11.064208984375,11.5578231811523,-18.6275551822872,13.1495229175279,7.7290176,3243
6,1,20,1,1,1,1,6,6,6,6,6,-3.38094592094421,7.2504620552063,-9.13819270065528,10.6555160094207,6.6888178,2223
6,1,21,1,0,1,1,9,9,9,9,9,9.82982540130615,6.88291692733765,11.2174108884508,9.79394050286007,3.2248181,2720
6,1,22,4,0,0,3,5,3,12,7,12,1.64044296741486,11.8873443603516,1.63634234538785,16.1224634284461,4.2351211,3405
6,1,23,4,1,0,4,16,22,8,19,19,9.74018287658691,12.6936531066895,15.6568444234967,12.7828196458553,5.9173334,2713
6,1,24,1,0,1,1,7,7,7,7,7,-6.12835597991943,5.14230108261108,-6.92230213848324,3.65355837548417,1.6872182,1728
6,2,1,1,0,1,1,19,19,19,19,19,9.74018287658691,12.6936531066895,14.1169238522598,12.7100917191161,4.3767718,2386
6,2,2,4,1,1,4,5,9,24,11,11,4.79870414733887,10.9987468719482,11.7893659957789,13.106724705968,7.3015699,3120
6,2,4,1,1,0,1,21,21,21,21,21,1.39449203014374,15.9391145706177,2.07009448637552,14.7673023977926,1.3526206,2901
6,2,5,1,0,0,1,16,16,16,16,16,-9.82982540130615,6.88291692733765,-13.9131353290312,8.52881563590394,4.402545,2122
6,2,6,1,0,1,1,21,21,21,21,21,1.39449203014374,15.9391145706177,-0.427050503482517,17.7175977917999,2.5457847,2618
6,2,7,4,1,0,2,17,14,3,22,14,-4.79870414733887,10.9987468719482,-11.3449373186345,13.7073234168915,7.0844587,2691
6,2,8,1,0,0,1,20,20,20,20,20,5.79900884628296,14.9121255874634,4.31185880724192,16.3362416207859,2.0590585,2953
6,2,9,4,0,1,3,10,2,17,7,17,15.0350818634033,5.4723219871521,14.9987502756516,4.52507727034377,0.94794121,2559
6,2,10,4,1,0,1,23,12,9,24,23,-7.38797807693481,14.1921730041504,-12.8072501402184,11.5070864389757,6.0479914,2584
6,2,11,1,0,0,1,6,6,6,6,6,-3.38094592094421,7.2504620552063,-7.55436046302827,9.82977497489773,4.9061435,2623
